id,text,original_dialect,original_sarcasm,gender,annotator_mother_dialect,annotator_known_dialects,dialect,sarcasm
51,عشر اصهرة ع باب داري ولا كنة تكشف اسراري,nile,1,male,nile,nile,nile,0
51,عشر اصهرة ع باب داري ولا كنة تكشف اسراري,nile,1,female,levant,"levant
gulf
nile
msa",levant,0
52,صاحيه لحد دلوقتى تعملى اى بردو مش فاهمه,nile,0,male,nile,"nile
msa",nile,0
52,صاحيه لحد دلوقتى تعملى اى بردو مش فاهمه,nile,0,male,nile,"gulf
nile
msa",nile,0
52,صاحيه لحد دلوقتى تعملى اى بردو مش فاهمه,nile,0,female,levant,"levant
nile
msa",nile,0
52,صاحيه لحد دلوقتى تعملى اى بردو مش فاهمه,nile,0,female,levant,"levant
gulf
nile
msa",nile,0
52,صاحيه لحد دلوقتى تعملى اى بردو مش فاهمه,nile,0,female,levant,"levant
nile
msa",nile,0
53,أقصى درجات السعادة أن نجد من يحبنا على ما نحن عليه أو بمعنى أدق يحبنا برغم ما نحن عليه,msa,0,male,nile,nile,nile,0
53,أقصى درجات السعادة أن نجد من يحبنا على ما نحن عليه أو بمعنى أدق يحبنا برغم ما نحن عليه,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
53,أقصى درجات السعادة أن نجد من يحبنا على ما نحن عليه أو بمعنى أدق يحبنا برغم ما نحن عليه,msa,0,male,magreb,"magreb
msa",msa,0
53,أقصى درجات السعادة أن نجد من يحبنا على ما نحن عليه أو بمعنى أدق يحبنا برغم ما نحن عليه,msa,0,male,magreb,"nile
magreb
msa",msa,0
53,أقصى درجات السعادة أن نجد من يحبنا على ما نحن عليه أو بمعنى أدق يحبنا برغم ما نحن عليه,msa,0,female,nile,"nile
msa",nile,0
54,طلّة شتاء وأيام مَليانة غِيم ومطر 🤍 .,msa,0,female,nile,"nile
msa",gulf,0
54,طلّة شتاء وأيام مَليانة غِيم ومطر 🤍 .,msa,0,male,magreb,"magreb
msa",nile,0
54,طلّة شتاء وأيام مَليانة غِيم ومطر 🤍 .,msa,0,male,nile,nile,nile,0
54,طلّة شتاء وأيام مَليانة غِيم ومطر 🤍 .,msa,0,female,levant,"levant
nile
msa",msa,0
54,طلّة شتاء وأيام مَليانة غِيم ومطر 🤍 .,msa,0,male,gulf,"levant
gulf
nile
magreb
msa",gulf,0
55,كأنه مجبتوش ولادة يعنى بن الذين,nile,1,male,nile,"nile
msa",nile,1
55,كأنه مجبتوش ولادة يعنى بن الذين,nile,1,male,magreb,"nile
magreb
msa",magreb,1
55,كأنه مجبتوش ولادة يعنى بن الذين,nile,1,male,magreb,"magreb
msa",msa,0
55,كأنه مجبتوش ولادة يعنى بن الذين,nile,1,female,levant,"levant
nile
msa",nile,1
55,كأنه مجبتوش ولادة يعنى بن الذين,nile,1,male,nile,"gulf
nile
msa",nile,1
56,محمد صلاح يحرز الهدف,nile,0,male,nile,"gulf
nile
msa",nile,0
56,محمد صلاح يحرز الهدف,nile,0,male,magreb,"nile
magreb
msa",msa,0
56,محمد صلاح يحرز الهدف,nile,0,male,nile,"nile
msa",msa,0
56,محمد صلاح يحرز الهدف,nile,0,female,levant,"levant
gulf
nile
msa",msa,0
56,محمد صلاح يحرز الهدف,nile,0,male,magreb,"magreb
msa",msa,0
57,دامه حبيبي كيف اتوب,levant,0,male,magreb,"nile
magreb
msa",gulf,1
57,دامه حبيبي كيف اتوب,levant,0,male,magreb,"magreb
msa",gulf,0
57,دامه حبيبي كيف اتوب,levant,0,female,levant,"levant
gulf
nile
msa",gulf,0
57,دامه حبيبي كيف اتوب,levant,0,male,nile,nile,nile,0
57,دامه حبيبي كيف اتوب,levant,0,male,nile,nile,nile,0
58,أمانة، إن حنّت أيامك لأيامي تعال.,gulf,0,female,levant,"levant
nile
msa",levant,0
58,أمانة، إن حنّت أيامك لأيامي تعال.,gulf,0,female,levant,"levant
gulf
nile
msa",gulf,0
58,أمانة، إن حنّت أيامك لأيامي تعال.,gulf,0,male,magreb,"levant
gulf
nile
magreb
msa",msa,0
58,أمانة، إن حنّت أيامك لأيامي تعال.,gulf,0,male,nile,"nile
msa",msa,0
58,أمانة، إن حنّت أيامك لأيامي تعال.,gulf,0,male,nile,"gulf
nile
msa",gulf,0
59,القلب ما يكره لكن الخاطر يطيب,gulf,0,male,nile,nile,nile,0
59,القلب ما يكره لكن الخاطر يطيب,gulf,0,female,nile,"nile
msa",gulf,0
59,القلب ما يكره لكن الخاطر يطيب,gulf,0,female,levant,"levant
nile
msa",gulf,0
59,القلب ما يكره لكن الخاطر يطيب,gulf,0,male,magreb,"magreb
msa",msa,0
59,القلب ما يكره لكن الخاطر يطيب,gulf,0,male,gulf,"levant
gulf
nile
magreb
msa",gulf,0
60,كلامك تافه,levant,0,male,nile,nile,nile,1
60,كلامك تافه,levant,0,female,nile,"nile
msa",nile,1
60,كلامك تافه,levant,0,male,magreb,"magreb
msa",msa,0
60,كلامك تافه,levant,0,female,levant,"levant
nile
msa",msa,0
60,كلامك تافه,levant,0,male,gulf,"levant
gulf
nile
magreb
msa",msa,0
61,محمد صلاح ينقذ سمكة من الغرق، الله على اخلاقك يا فخر العرب,msa,1,male,nile,nile,nile,1
61,محمد صلاح ينقذ سمكة من الغرق، الله على اخلاقك يا فخر العرب,msa,1,male,nile,nile,nile,1
61,محمد صلاح ينقذ سمكة من الغرق، الله على اخلاقك يا فخر العرب,msa,1,male,magreb,"magreb
msa",msa,1
61,محمد صلاح ينقذ سمكة من الغرق، الله على اخلاقك يا فخر العرب,msa,1,female,levant,"levant
nile
msa",nile,0
61,محمد صلاح ينقذ سمكة من الغرق، الله على اخلاقك يا فخر العرب,msa,1,male,magreb,"nile
magreb
msa",msa,1
62,كيف اختبارك عزيزي الطالب ؟,msa,0,male,nile,nile,nile,0
62,كيف اختبارك عزيزي الطالب ؟,msa,0,male,gulf,"levant
gulf
nile
magreb
msa",msa,0
62,كيف اختبارك عزيزي الطالب ؟,msa,0,female,levant,"levant
nile
msa",msa,0
62,كيف اختبارك عزيزي الطالب ؟,msa,0,male,magreb,"magreb
msa",msa,0
62,كيف اختبارك عزيزي الطالب ؟,msa,0,male,nile,nile,nile,0
63,مافيش أسوأمنك يا عمرو,nile,0,male,magreb,"magreb
msa",msa,0
63,مافيش أسوأمنك يا عمرو,nile,0,female,levant,"levant
gulf
nile
msa",nile,0
63,مافيش أسوأمنك يا عمرو,nile,0,female,levant,"levant
nile
msa",nile,0
63,مافيش أسوأمنك يا عمرو,nile,0,male,nile,nile,nile,0
63,مافيش أسوأمنك يا عمرو,nile,0,male,nile,"gulf
nile
msa",nile,0
64,خلص 😿 😿 😿,levant,0,male,nile,"gulf
nile
msa",nile,0
64,خلص 😿 😿 😿,levant,0,male,nile,"nile
msa",nile,0
64,خلص 😿 😿 😿,levant,0,male,magreb,"magreb
msa",gulf,0
64,خلص 😿 😿 😿,levant,0,male,gulf,"levant
gulf
nile
magreb
msa",levant,0
64,خلص 😿 😿 😿,levant,0,female,levant,"levant
gulf
nile
msa",levant,0
65,الناس في رمضان نسيت الكورونا,nile,0,male,nile,nile,nile,1
65,الناس في رمضان نسيت الكورونا,nile,0,male,nile,"gulf
nile
msa",nile,1
65,الناس في رمضان نسيت الكورونا,nile,0,male,magreb,"levant
gulf
nile
magreb
msa",msa,0
65,الناس في رمضان نسيت الكورونا,nile,0,female,levant,"levant
gulf
nile
msa",levant,0
65,الناس في رمضان نسيت الكورونا,nile,0,female,levant,"levant
nile
msa",levant,1
66,احح تو اصحى!,levant,0,male,magreb,"magreb
msa",gulf,1
66,احح تو اصحى!,levant,0,male,gulf,"levant
gulf
nile
magreb
msa",gulf,0
66,احح تو اصحى!,levant,0,female,levant,"levant
gulf
nile
msa",gulf,0
66,احح تو اصحى!,levant,0,male,nile,nile,nile,1
66,احح تو اصحى!,levant,0,male,nile,nile,nile,0
67,جاور من يهون عليك الدنيا 🤍,nile,0,female,levant,"levant
nile
msa",msa,0
67,جاور من يهون عليك الدنيا 🤍,nile,0,female,levant,"levant
nile
msa",msa,0
67,جاور من يهون عليك الدنيا 🤍,nile,0,male,magreb,"levant
gulf
nile
magreb
msa",msa,0
67,جاور من يهون عليك الدنيا 🤍,nile,0,male,nile,"levant
gulf
nile
msa",msa,0
67,جاور من يهون عليك الدنيا 🤍,nile,0,male,nile,nile,nile,0
68,حسن شحاتة بيدرب تيجريس الميكسيكي,nile,0,male,nile,nile,nile,0
68,حسن شحاتة بيدرب تيجريس الميكسيكي,nile,0,female,levant,"levant
nile
msa",msa,0
68,حسن شحاتة بيدرب تيجريس الميكسيكي,nile,0,female,levant,"levant
nile
msa",nile,0
68,حسن شحاتة بيدرب تيجريس الميكسيكي,nile,0,female,nile,"nile
msa",nile,1
68,حسن شحاتة بيدرب تيجريس الميكسيكي,nile,0,female,levant,"levant
gulf
nile
msa",nile,0
69,يوم حبي لك طفولي.. ويوم عاقل يحتويك,msa,0,female,levant,"levant
nile
msa",msa,0
69,يوم حبي لك طفولي.. ويوم عاقل يحتويك,msa,0,female,levant,"levant
nile
msa",msa,0
69,يوم حبي لك طفولي.. ويوم عاقل يحتويك,msa,0,male,magreb,"levant
gulf
nile
magreb
msa",msa,0
69,يوم حبي لك طفولي.. ويوم عاقل يحتويك,msa,0,male,nile,nile,nile,0
69,يوم حبي لك طفولي.. ويوم عاقل يحتويك,msa,0,male,nile,"gulf
nile
msa",nile,0
70,اكتر ناس سالكه ع وش الارض الناس اللي لسه معرفتش حوار التليجرام دا.,nile,0,male,nile,nile,nile,0
70,اكتر ناس سالكه ع وش الارض الناس اللي لسه معرفتش حوار التليجرام دا.,nile,0,female,levant,"levant
nile
msa",nile,0
70,اكتر ناس سالكه ع وش الارض الناس اللي لسه معرفتش حوار التليجرام دا.,nile,0,female,levant,"levant
gulf
nile
msa",nile,0
70,اكتر ناس سالكه ع وش الارض الناس اللي لسه معرفتش حوار التليجرام دا.,nile,0,female,levant,"levant
nile
msa",nile,0
70,اكتر ناس سالكه ع وش الارض الناس اللي لسه معرفتش حوار التليجرام دا.,nile,0,male,nile,nile,nile,0
71,عطيتك حُب ما يستـاهلَه قَلبك .,levant,0,male,gulf,"levant
gulf
nile
magreb
msa",gulf,0
71,عطيتك حُب ما يستـاهلَه قَلبك .,levant,0,female,levant,"levant
gulf
nile
msa",gulf,0
71,عطيتك حُب ما يستـاهلَه قَلبك .,levant,0,male,magreb,"magreb
msa",gulf,0
71,عطيتك حُب ما يستـاهلَه قَلبك .,levant,0,male,nile,"gulf
nile
msa",nile,0
71,عطيتك حُب ما يستـاهلَه قَلبك .,levant,0,male,nile,nile,nile,0
72,مساء الخير ',nile,0,male,nile,nile,msa,0
72,مساء الخير ',nile,0,male,nile,nile,nile,0
72,مساء الخير ',nile,0,male,magreb,"nile
magreb
msa",msa,0
72,مساء الخير ',nile,0,female,levant,"levant
gulf
nile
msa",msa,0
72,مساء الخير ',nile,0,female,levant,"levant
nile
msa",msa,0
73,عندما يحاول الولد فرض سطوته على اخوته البنات وهو غير مؤهل لذلك,nile,0,female,levant,"levant
gulf
nile
msa",msa,0
73,عندما يحاول الولد فرض سطوته على اخوته البنات وهو غير مؤهل لذلك,nile,0,male,nile,nile,msa,0
73,عندما يحاول الولد فرض سطوته على اخوته البنات وهو غير مؤهل لذلك,nile,0,male,nile,"gulf
nile
msa",nile,0
73,عندما يحاول الولد فرض سطوته على اخوته البنات وهو غير مؤهل لذلك,nile,0,female,levant,"levant
nile
msa",msa,0
73,عندما يحاول الولد فرض سطوته على اخوته البنات وهو غير مؤهل لذلك,nile,0,female,levant,"levant
nile
msa",msa,0
74,ثكلتك امك يا ولد,nile,1,female,levant,"levant
gulf
nile
msa",msa,0
74,ثكلتك امك يا ولد,nile,1,female,levant,"levant
nile
msa",msa,1
74,ثكلتك امك يا ولد,nile,1,female,nile,"nile
msa",msa,1
74,ثكلتك امك يا ولد,nile,1,male,nile,nile,nile,0
74,ثكلتك امك يا ولد,nile,1,female,levant,"levant
nile
msa",msa,0
75,وعد مني مش هفكر نفسي بيك,nile,0,male,nile,nile,nile,0
75,وعد مني مش هفكر نفسي بيك,nile,0,male,gulf,"levant
gulf
nile
magreb
msa",gulf,0
75,وعد مني مش هفكر نفسي بيك,nile,0,female,levant,"levant
nile
msa",nile,1
75,وعد مني مش هفكر نفسي بيك,nile,0,male,nile,nile,nile,0
75,وعد مني مش هفكر نفسي بيك,nile,0,female,levant,"levant
gulf
nile
msa",nile,0
76,ملاكي الحلو 🥺,nile,0,male,nile,nile,nile,0
76,ملاكي الحلو 🥺,nile,0,female,levant,"levant
gulf
nile
msa",levant,0
76,ملاكي الحلو 🥺,nile,0,male,gulf,"levant
gulf
nile
magreb
msa",levant,0
76,ملاكي الحلو 🥺,nile,0,male,magreb,"magreb
msa",gulf,0
76,ملاكي الحلو 🥺,nile,0,male,nile,nile,nile,1
77,عمري واحد وعشرين ربيعا وللحين ماعرف اكل وانا متربعه,gulf,0,female,nile,"nile
msa",gulf,1
77,عمري واحد وعشرين ربيعا وللحين ماعرف اكل وانا متربعه,gulf,0,male,nile,nile,nile,1
77,عمري واحد وعشرين ربيعا وللحين ماعرف اكل وانا متربعه,gulf,0,male,magreb,"levant
gulf
nile
magreb
msa",gulf,1
77,عمري واحد وعشرين ربيعا وللحين ماعرف اكل وانا متربعه,gulf,0,female,levant,"levant
gulf
nile
msa",gulf,0
77,عمري واحد وعشرين ربيعا وللحين ماعرف اكل وانا متربعه,gulf,0,female,levant,"levant
nile
msa",nile,1
78,وزيرة الصحة المصرية هنفتح تدريجي و زي ما تيجي تيجي,nile,1,female,levant,"levant
nile
msa",nile,1
78,وزيرة الصحة المصرية هنفتح تدريجي و زي ما تيجي تيجي,nile,1,female,levant,"levant
nile
msa",nile,0
78,وزيرة الصحة المصرية هنفتح تدريجي و زي ما تيجي تيجي,nile,1,female,levant,"levant
gulf
nile
msa",nile,1
78,وزيرة الصحة المصرية هنفتح تدريجي و زي ما تيجي تيجي,nile,1,male,nile,"gulf
nile
msa",nile,1
78,وزيرة الصحة المصرية هنفتح تدريجي و زي ما تيجي تيجي,nile,1,male,nile,nile,nile,1
79,صرت ما احب اعيش الا واحنا سوى 💚 🎵,levant,0,female,levant,"levant
nile
msa",nile,0
79,صرت ما احب اعيش الا واحنا سوى 💚 🎵,levant,0,female,levant,"levant
gulf
nile
msa",nile,0
79,صرت ما احب اعيش الا واحنا سوى 💚 🎵,levant,0,male,nile,"gulf
nile
msa",gulf,0
79,صرت ما احب اعيش الا واحنا سوى 💚 🎵,levant,0,female,levant,"levant
nile
msa",levant,0
79,صرت ما احب اعيش الا واحنا سوى 💚 🎵,levant,0,male,nile,nile,nile,0
80,اتمنى اموت وبس اتمنى اموت,nile,0,male,magreb,"nile
magreb
msa",nile,0
80,اتمنى اموت وبس اتمنى اموت,nile,0,female,nile,"nile
msa",nile,0
80,اتمنى اموت وبس اتمنى اموت,nile,0,female,levant,"levant
nile
msa",levant,0
80,اتمنى اموت وبس اتمنى اموت,nile,0,male,magreb,"magreb
msa",levant,0
80,اتمنى اموت وبس اتمنى اموت,nile,0,male,nile,"gulf
nile
msa",nile,0
81,لاتنين دول دايما يحسسوني ان الحب ولع في الدرة,nile,1,male,nile,"gulf
nile
msa",nile,1
81,لاتنين دول دايما يحسسوني ان الحب ولع في الدرة,nile,1,female,nile,"nile
msa",nile,1
81,لاتنين دول دايما يحسسوني ان الحب ولع في الدرة,nile,1,female,levant,"levant
gulf
nile
msa",nile,1
81,لاتنين دول دايما يحسسوني ان الحب ولع في الدرة,nile,1,male,magreb,"levant
gulf
nile
magreb
msa",nile,0
81,لاتنين دول دايما يحسسوني ان الحب ولع في الدرة,nile,1,female,levant,"levant
nile
msa",nile,1
82,الزمن ظالم ومقلوب,msa,0,male,nile,nile,nile,0
82,الزمن ظالم ومقلوب,msa,0,male,nile,nile,nile,0
82,الزمن ظالم ومقلوب,msa,0,female,levant,"levant
gulf
nile
msa",gulf,0
82,الزمن ظالم ومقلوب,msa,0,female,levant,"levant
nile
msa",msa,1
82,الزمن ظالم ومقلوب,msa,0,female,levant,"levant
nile
msa",msa,0
83,انسان مغرور,nile,0,female,levant,"levant
nile
msa",msa,0
